TransactionId,Hour,VoidsAmount,IsVoidFollowedByDrawerOpen,IsVoided,IsReturn,IsReceiptReprinted,NonScannedItems,ManualOverrideAmount,ReturnsAmount,PriceLookupTrxTotalAmount,VoidedItemsAmount,DiscountAmount,IsTrainingMode,TotalAmount,ItemCount,StoreId,BusinessDate,MaxWeightToPriceRatioItemId,IsFraud
tr6120,18,3.300000001,FALSE,FALSE,FALSE,FALSE,3,0,0,0,3.300000001,0,FALSE,25.49,12,16,09/04/2023,47810,FALSE
tr6121,8,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,2.42,2,11,09/04/2023,2.07E+11,FALSE
tr6122,15,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,5.19,4,23,09/03/2023,,FALSE
tr6123,17,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,16.36,2,34,09/02/2023,,FALSE
tr6124,18,0,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0,FALSE,16.7,11,36,09/02/2023,40110,FALSE
tr6125,20,0,FALSE,FALSE,FALSE,FALSE,11,0,0,0,0,0,FALSE,18.84,13,14,09/06/2023,40690,FALSE
tr6126,9,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,12.36,3,19,09/03/2023,,FALSE
tr6127,9,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,0.84,3,16,09/04/2023,,FALSE
tr6128,16,0.85,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0.85,0,FALSE,20.37,11,18,09/03/2023,40480,FALSE
tr6129,16,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,24.36,15,2,09/03/2023,46630,FALSE
tr6130,20,5.489999999,FALSE,FALSE,FALSE,FALSE,7,0,0,0,5.489999999,0,FALSE,22.78,13,30,09/07/2023,41390,FALSE
tr6131,13,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,20.17,11,17,09/07/2023,40110,FALSE
tr6132,19,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,9.36,6,25,09/03/2023,,FALSE
tr6133,9,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,8.43,6,22,09/03/2023,48010,FALSE
tr6134,10,0,FALSE,FALSE,FALSE,FALSE,8,0,0,0,0,0,FALSE,27.67,20,25,09/02/2023,40740,FALSE
tr6135,12,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,3.11,2,35,09/01/2023,2.07E+11,FALSE
tr6136,16,1.59,FALSE,FALSE,FALSE,FALSE,9,0,0,0,1.59,0,FALSE,11.94,6,40,09/02/2023,48010,FALSE
tr6137,22,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,14.13,5,5,09/07/2023,,FALSE
tr6138,20,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,3.26,3,26,09/01/2023,,FALSE
tr6139,19,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,8.65,3,9,09/03/2023,,FALSE
tr6140,9,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,27.92,10,24,09/03/2023,2.07E+11,FALSE
tr6141,10,0,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0,FALSE,8.72,9,29,09/03/2023,42290,FALSE
tr6142,16,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,25.21,5,11,09/03/2023,2.07E+11,FALSE
tr6143,13,0,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0,0,FALSE,34.05,18,40,09/02/2023,40690,FALSE
tr6144,16,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,23.73,8,25,09/02/2023,40820,FALSE
tr6145,14,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,2.22,6,19,09/06/2023,40720,FALSE
tr6146,12,0,FALSE,FALSE,FALSE,FALSE,16,0,0,0,0,0,FALSE,45.63,24,27,09/07/2023,47010,FALSE
tr6147,11,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,2.93,4,33,09/03/2023,,FALSE
tr6148,9,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,33.46,14,22,09/06/2023,31120,FALSE
tr6149,19,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,5.36,4,30,09/03/2023,40870,FALSE
tr6150,12,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,45.52,7,15,09/01/2023,40930,FALSE
tr6151,9,0,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0,0,FALSE,26.87,16,37,09/02/2023,46630,FALSE
tr6152,10,0,FALSE,FALSE,FALSE,FALSE,10,0,0,0,0,0,FALSE,45.68,21,43,09/02/2023,40110,FALSE
tr6153,7,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,60.26,28,19,09/03/2023,2.04E+11,FALSE
tr6154,8,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,9.15,12,21,09/06/2023,,FALSE
tr6155,16,0,FALSE,FALSE,FALSE,FALSE,8,0,0,0,0,0,FALSE,84,28,18,09/03/2023,48810,FALSE
tr6156,9,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,26.77,15,3,09/03/2023,40690,FALSE
tr6157,12,0,FALSE,FALSE,FALSE,FALSE,13,0,0,0,0,0,FALSE,58.82,42,7,09/04/2023,40110,FALSE
tr6158,17,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,25.57,10,27,09/03/2023,40630,FALSE
tr6159,19,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,0.51,2,41,09/01/2023,,FALSE
tr6160,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,12.85,6,2,09/02/2023,,FALSE
tr6161,11,0,FALSE,FALSE,FALSE,FALSE,12,0,0,0,0,0,FALSE,156.56,40,38,09/01/2023,46630,FALSE
tr6162,21,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,108.57,34,40,09/03/2023,2.01E+11,FALSE
tr6163,19,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,3.47,5,21,09/06/2023,,FALSE
tr6164,21,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,25.23,14,35,09/07/2023,47090,FALSE
tr6165,18,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,19.44,10,45,09/03/2023,48010,FALSE
tr6166,10,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,18.01,16,35,09/02/2023,40110,FALSE
tr6167,12,0,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0,FALSE,13.96,8,2,09/02/2023,46930,FALSE
tr6168,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,1.28,3,19,09/02/2023,,FALSE
tr6169,10,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,17.2,9,40,09/01/2023,44250,FALSE
tr6170,16,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,3.95,4,15,09/03/2023,,FALSE
tr6171,16,0,FALSE,FALSE,FALSE,FALSE,10,0,0,0,0,0,FALSE,85.12,32,3,09/04/2023,40110,FALSE
tr6172,12,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,40.1,24,3,09/03/2023,40870,FALSE
tr6173,14,0,FALSE,FALSE,FALSE,FALSE,11,0,0,0,0,0,FALSE,29.91,16,2,09/02/2023,40110,FALSE
tr6174,19,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,1.48,2,46,09/01/2023,,FALSE
tr6175,17,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,8.83,11,27,09/03/2023,2.03E+11,FALSE
tr6176,13,2.040000001,FALSE,FALSE,FALSE,FALSE,10,0,0,0,1.989999999,0,FALSE,19.32,14,41,09/07/2023,40870,FALSE
tr6177,7,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,37,16,33,09/03/2023,41390,FALSE
tr6178,11,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,88.3,19,17,09/03/2023,2.07E+11,FALSE
tr6179,18,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,13.88,7,38,09/02/2023,,FALSE
tr6180,21,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,1.62,3,37,09/05/2023,,FALSE
tr6181,17,3.09,FALSE,FALSE,FALSE,FALSE,4,0,0,0,3.09,0,FALSE,16.64,11,16,09/07/2023,40870,FALSE
tr6182,12,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,12.51,11,27,09/05/2023,2.03E+11,FALSE
tr6183,18,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,37.07,15,27,09/02/2023,,FALSE
tr6184,12,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,1.83,2,43,09/02/2023,,FALSE
tr6185,21,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,8.03,8,34,09/07/2023,40110,FALSE
tr6186,13,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,26.64,4,38,09/03/2023,2.07E+11,FALSE
tr6187,19,0,FALSE,FALSE,FALSE,FALSE,13,0,0,0,0,0,FALSE,29.8,14,38,09/06/2023,40690,FALSE
tr6188,9,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,21.86,5,20,09/03/2023,45620,FALSE
tr6189,12,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,15.98,7,9,09/02/2023,46630,FALSE
tr6190,9,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,30.47,15,10,09/02/2023,40110,FALSE
tr6191,18,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,4.99,4,27,09/02/2023,,FALSE
tr6192,16,0,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0,FALSE,36.77,12,40,09/05/2023,48010,FALSE
tr6193,9,0,FALSE,FALSE,FALSE,FALSE,14,0,0,0,0,0,FALSE,34.06,21,19,09/05/2023,40870,FALSE
tr6194,9,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,3.73,5,11,09/02/2023,2.07E+11,FALSE
tr6195,16,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,10.75,3,24,09/02/2023,2.07E+11,FALSE
tr6196,17,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,8.63,5,41,09/03/2023,40820,FALSE
tr6197,14,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,14.75,2,2,09/04/2023,2.01E+11,FALSE
tr6198,17,0,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0,0,FALSE,48.78,23,19,09/03/2023,40480,FALSE
tr6199,10,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,10.99,5,23,09/02/2023,40110,FALSE
tr6200,17,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,23.84,14,42,09/05/2023,2.02E+11,FALSE
tr6201,10,0,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0,FALSE,123.99,14,7,09/03/2023,2.03E+11,FALSE
tr6202,18,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,7.94,7,21,09/02/2023,,FALSE
tr6203,9,0,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0,FALSE,10.73,16,30,09/01/2023,40870,FALSE
tr6204,18,0,FALSE,FALSE,FALSE,FALSE,10,0,0,0,0,0,FALSE,25.09,16,17,09/03/2023,40870,FALSE
tr6205,21,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,4.66,4,21,09/02/2023,42350,FALSE
tr6206,18,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,10.63,6,25,09/06/2023,2.07E+11,FALSE
tr6207,11,0,FALSE,FALSE,FALSE,FALSE,15,0,0,0,0,0,FALSE,136.13,36,6,09/01/2023,45620,FALSE
tr6208,20,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,5.94,4,28,09/05/2023,,FALSE
tr6209,10,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,66.39,17,15,09/04/2023,2.01E+11,FALSE
tr6210,13,4.760000001,FALSE,FALSE,FALSE,FALSE,4,0,0,0,4.760000001,0,FALSE,16.1,10,28,09/01/2023,46630,FALSE
tr6211,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,8.88,10,17,09/06/2023,2.07E+11,FALSE
tr6212,18,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,18.51,7,6,09/04/2023,2.07E+11,FALSE
tr6213,20,4.99,FALSE,FALSE,FALSE,FALSE,8,0,0,0,4.99,0,FALSE,103.83,37,15,09/04/2023,42350,FALSE
tr6214,12,1.129999999,FALSE,FALSE,FALSE,FALSE,7,0,0,0,1.129999999,0,FALSE,24.59,14,21,09/02/2023,46770,FALSE
tr6215,9,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,21.55,12,42,09/03/2023,2.07E+11,FALSE
tr6216,21,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,1.77,3,35,09/07/2023,,FALSE
tr6217,13,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,16.49,10,36,09/06/2023,40870,FALSE
tr6218,20,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,11.03,8,30,09/02/2023,2.03E+11,FALSE
tr6219,9,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,54.26,9,36,09/03/2023,2.03E+11,FALSE
tr6220,18,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,6.22,4,41,09/05/2023,40320,FALSE
tr6221,14,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,23.63,14,25,09/03/2023,,FALSE
tr6222,11,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,12.01,3,27,09/02/2023,2.04E+11,FALSE
tr6223,18,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,21.78,9,7,09/03/2023,2.09E+11,FALSE
tr6224,11,0,FALSE,FALSE,FALSE,FALSE,10,0,0,0,0,0,FALSE,24.37,12,27,09/03/2023,40820,FALSE
tr6225,15,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,31.51,3,37,09/06/2023,2.01E+11,FALSE
tr6226,19,0,FALSE,FALSE,FALSE,FALSE,14,0,0,0,0,0,FALSE,23.68,16,16,09/05/2023,40870,FALSE
tr6227,18,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,21.29,14,20,09/03/2023,,FALSE
tr6228,12,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,17.56,7,17,09/04/2023,44250,FALSE
tr6229,18,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,13.3,14,27,09/03/2023,46630,FALSE
tr6230,13,0,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0,FALSE,5.5,6,29,09/03/2023,40110,FALSE
tr6231,19,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,13.42,7,29,09/03/2023,46930,FALSE
tr6232,14,2.5,FALSE,FALSE,FALSE,FALSE,3,0,0,0,2.5,0,FALSE,3.37,5,26,09/04/2023,,FALSE
tr6233,20,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,26.18,19,23,09/06/2023,2.07E+11,FALSE
tr6234,11,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,2.75,8,32,09/04/2023,,FALSE
tr6235,12,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,21.23,4,27,09/02/2023,2.02E+11,FALSE
tr6236,11,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,3.14,6,32,09/03/2023,46630,FALSE
tr6237,16,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,14.43,3,31,09/06/2023,2.03E+11,FALSE
tr6238,19,0,FALSE,FALSE,FALSE,FALSE,8,0,0,0,0,0,FALSE,52.56,23,37,09/07/2023,45620,FALSE
tr6239,10,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,0.71,3,2,09/06/2023,,FALSE
tr6240,12,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,28.41,17,29,09/02/2023,46930,FALSE
tr6241,18,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,42.84,10,45,09/01/2023,2.09E+11,FALSE
tr6242,18,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,18.65,4,21,09/02/2023,,FALSE
tr6243,9,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,5.28,4,36,09/03/2023,,FALSE
tr6244,21,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,6.21,5,11,09/01/2023,,FALSE
tr6245,15,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,23.28,13,11,09/03/2023,,FALSE
tr6246,8,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,29.9,16,32,09/02/2023,40110,FALSE
tr6247,19,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,17.82,6,2,09/02/2023,,FALSE
tr6248,17,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,38.67,16,28,09/04/2023,,FALSE
tr6249,16,0,FALSE,FALSE,FALSE,FALSE,15,0,0,0,0,0,FALSE,29.21,19,19,09/06/2023,40110,FALSE
tr6250,8,0,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0,FALSE,30.17,14,46,09/02/2023,45000,FALSE
tr6251,20,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,5.82,4,32,09/03/2023,,FALSE
tr6252,7,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,11.64,4,20,09/02/2023,40870,FALSE
tr6253,21,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,7.64,10,34,09/04/2023,,FALSE
tr6254,12,0,FALSE,FALSE,FALSE,FALSE,8,0,0,0,0,0,FALSE,22.43,14,38,09/04/2023,40110,FALSE
tr6255,13,0,FALSE,FALSE,FALSE,FALSE,10,0,0,0,0,0,FALSE,124.57,50,20,09/02/2023,46630,FALSE
tr6256,13,0,FALSE,FALSE,FALSE,FALSE,10,0,0,0,0,0,FALSE,22.61,21,41,09/03/2023,46930,FALSE
tr6257,19,0,FALSE,FALSE,FALSE,FALSE,12,0,0,0,0,0,FALSE,35.04,19,19,09/01/2023,40110,FALSE
tr6258,14,0,FALSE,FALSE,FALSE,FALSE,11,0,0,0,0,0,FALSE,30.92,18,3,09/02/2023,32760,FALSE
tr6259,10,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,9.8,4,42,09/03/2023,,FALSE
tr6260,17,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,15.94,8,16,09/06/2023,31120,FALSE
tr6261,19,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,41.41,8,24,09/06/2023,2.07E+11,FALSE
tr6262,9,0,FALSE,FALSE,FALSE,FALSE,12,0,0,0,0,0,FALSE,23.55,20,26,09/06/2023,40110,FALSE
tr6263,12,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,22.65,13,9,09/05/2023,47190,FALSE
tr6264,18,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,0.56,2,2,09/04/2023,,FALSE
tr6265,21,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,0.84,2,45,09/04/2023,,FALSE
tr6266,13,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,3.71,5,46,09/02/2023,,FALSE
tr6267,9,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,3.78,4,38,09/05/2023,,FALSE
tr6268,9,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,44.27,15,25,09/02/2023,45620,FALSE
tr6269,9,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,16.82,13,9,09/03/2023,2.03E+11,FALSE
tr6270,7,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,4.7,6,21,09/01/2023,,FALSE
tr6271,13,0,FALSE,FALSE,TRUE,FALSE,3,0,16.77,0,0,0,FALSE,34.49,8,26,09/03/2023,,FALSE
tr6272,19,0,FALSE,FALSE,FALSE,FALSE,14,0,0,0,0,0,FALSE,30.12,20,4,09/05/2023,40110,FALSE
tr6273,21,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,21.62,11,35,09/05/2023,48750,FALSE
tr6274,16,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,3.03,2,29,09/02/2023,,FALSE
tr6275,10,0,FALSE,FALSE,FALSE,FALSE,8,0,0,0,0,0,FALSE,28.45,13,10,09/02/2023,40480,FALSE
tr6276,13,0,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0,0,FALSE,41.41,21,2,09/03/2023,40690,FALSE
tr6277,20,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,2.5,4,40,09/06/2023,,FALSE
tr6278,8,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,1.67,4,19,09/01/2023,40110,FALSE
tr6279,10,0,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0,FALSE,24.12,14,21,09/06/2023,940110,FALSE
tr6280,14,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,52.25,12,43,09/03/2023,46930,FALSE
tr6281,17,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,2.1,4,26,09/03/2023,,FALSE
tr6282,8,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,4.06,8,22,09/05/2023,46630,FALSE
tr6283,19,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,4.92,3,6,09/02/2023,,FALSE
tr6284,19,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,12.15,5,32,09/03/2023,2.07E+11,FALSE
tr6285,7,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,2.74,3,4,09/04/2023,,FALSE
tr6286,8,0.76,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0.76,0,FALSE,27.78,10,19,09/02/2023,2.03E+11,FALSE
tr6287,17,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,32.26,11,39,09/03/2023,2.08E+11,FALSE
tr6288,8,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,5.42,3,18,09/02/2023,,FALSE
tr6289,21,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,7.79,3,40,09/05/2023,,FALSE
tr6290,16,0,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,0,FALSE,22.43,13,10,09/07/2023,46260,FALSE
tr6291,13,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,37.3,17,31,09/03/2023,,FALSE
tr6292,19,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,4.03,2,2,09/06/2023,2.02E+11,FALSE
tr6293,18,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,22.63,4,29,09/01/2023,40480,FALSE
tr6294,20,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,8.95,4,15,09/01/2023,,FALSE
tr6295,18,0,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,0,FALSE,11.94,8,15,09/03/2023,,FALSE
tr6296,16,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,4.67,3,10,09/02/2023,2.07E+11,FALSE
tr6297,18,0,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,21.96,12,16,09/03/2023,30820,FALSE
tr6298,20,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,30.27,16,28,09/03/2023,,FALSE
tr6299,20,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,9.56,2,25,09/01/2023,,FALSE
tr6300,12,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,0.5,2,34,09/05/2023,32590,FALSE
tr6301,9,0,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,0,FALSE,18.06,8,11,09/02/2023,45020,FALSE
tr6302,19,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,9.38,7,7,09/02/2023,2.07E+11,FALSE
tr6303,17,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,17.4,3,11,09/03/2023,,FALSE
tr6304,18,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,3.96,6,5,09/02/2023,47810,FALSE
tr6305,21,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,8.32,9,19,09/04/2023,40110,FALSE
tr6306,10,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,1.56,3,5,09/01/2023,,FALSE
tr6307,9,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,2.39,3,11,09/03/2023,,FALSE
tr6308,9,0,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0,FALSE,30.38,20,41,09/03/2023,,FALSE
tr6309,16,0,FALSE,FALSE,FALSE,FALSE,14,0,0,0,0,0,FALSE,42.55,24,46,09/07/2023,940110,FALSE
tr6310,9,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,7.84,5,17,09/02/2023,,FALSE
tr6311,9,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,2.72,2,39,09/02/2023,,FALSE
tr6312,20,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,37.46,12,3,09/02/2023,,FALSE
tr6313,13,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,22.67,8,41,09/02/2023,2.07E+11,FALSE
tr6314,15,7.490000001,FALSE,FALSE,FALSE,FALSE,10,0,0,0,6.989999999,0,FALSE,68.5,26,34,09/01/2023,40690,FALSE
tr6315,16,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,29.36,7,31,09/02/2023,2.07E+11,FALSE
tr6316,18,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,22.09,5,38,09/03/2023,,FALSE
tr6317,13,9.979999998,FALSE,FALSE,FALSE,FALSE,8,0,0,0,9.979999998,0,FALSE,29.67,22,10,09/07/2023,40110,FALSE
